Format Version,1.21,Take Name,Take 2016-02-09 06.04.27 PM,Capture Frame Rate,206.000000,Export Frame Rate,206.000000,Capture Start Time,2016-02-09 06.04.27.420 PM,Total Frames in Take,4527,Total Exported Frames,4527,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Actuator Markers:Away from port top,Actuator Markers:Away from port top,Actuator Markers:Away from port top,Actuator Markers:Rigidside away from port,Actuator Markers:Rigidside away from port,Actuator Markers:Rigidside away from port,Actuator Markers:Close to port top,Actuator Markers:Close to port top,Actuator Markers:Close to port top,Actuator Markers:Rigid side close to port,Actuator Markers:Rigid side close to port,Actuator Markers:Rigid side close to port
,,"8392B20CF49E357145CE0C9500000001","8392B20CF49E357145CE0C9500000001","8392B20CF49E357145CE0C9500000001","8392B20CF49E357145CE0C9500000005","8392B20CF49E357145CE0C9500000005","8392B20CF49E357145CE0C9500000005","8392B20CF49E357145CE0C9500000002","8392B20CF49E357145CE0C9500000002","8392B20CF49E357145CE0C9500000002","8392B20CF49E357145CE0C9500000004","8392B20CF49E357145CE0C9500000004","8392B20CF49E357145CE0C9500000004"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4164,20.213592,-0.050812,0.027314,0.074093,-0.052587,0.021434,0.090296,-0.041850,0.027347,0.079811,-0.035205,0.018655,0.099574
4165,20.218447,-0.050814,0.027313,0.074093,-0.052586,0.021434,0.090296,-0.041845,0.027347,0.079815,-0.035204,0.018655,0.099574
4166,20.223301,-0.050815,0.027313,0.074093,-0.052586,0.021434,0.090297,-0.041840,0.027347,0.079819,-0.035203,0.018656,0.099575
4167,20.228155,-0.050817,0.027313,0.074093,-0.052585,0.021434,0.090297,-0.041834,0.027347,0.079823,-0.035201,0.018656,0.099575
4168,20.233010,-0.050818,0.027313,0.074093,-0.052584,0.021434,0.090297,-0.041829,0.027347,0.079827,-0.035200,0.018656,0.099575
4169,20.237864,-0.050820,0.027313,0.074093,-0.052584,0.021434,0.090298,-0.041822,0.027348,0.079832,-0.035199,0.018656,0.099576
4170,20.242718,-0.050821,0.027313,0.074094,-0.052583,0.021434,0.090298,-0.041816,0.027348,0.079837,-0.035198,0.018657,0.099576
4171,20.247573,-0.050823,0.027313,0.074094,-0.052582,0.021434,0.090299,-0.041809,0.027348,0.079841,-0.035197,0.018657,0.099576
4172,20.252427,-0.050824,0.027313,0.074094,-0.052582,0.021434,0.090299,-0.041802,0.027349,0.079847,-0.035196,0.018657,0.099577
4173,20.257282,-0.050826,0.027314,0.074095,-0.052581,0.021435,0.090299,-0.041794,0.027349,0.079852,-0.035195,0.018658,0.099577
4174,20.262136,-0.050827,0.027314,0.074095,-0.052580,0.021435,0.090300,-0.041786,0.027349,0.079858,-0.035194,0.018658,0.099577
4175,20.266990,-0.050828,0.027314,0.074096,-0.052579,0.021435,0.090300,-0.041778,0.027350,0.079863,-0.035192,0.018658,0.099578
4176,20.271845,-0.050829,0.027315,0.074096,-0.052579,0.021435,0.090301,-0.041769,0.027350,0.079870,-0.035191,0.018658,0.099578
4177,20.276699,-0.050830,0.027315,0.074097,-0.052578,0.021435,0.090301,-0.041759,0.027350,0.079876,-0.035189,0.018659,0.099579
4178,20.281553,-0.050831,0.027315,0.074098,-0.052577,0.021435,0.090302,-0.041750,0.027351,0.079882,-0.035188,0.018659,0.099579
4179,20.286408,-0.050832,0.027316,0.074099,-0.052576,0.021435,0.090302,-0.041739,0.027351,0.079889,-0.035186,0.018659,0.099580
4180,20.291262,-0.050833,0.027316,0.074100,-0.052576,0.021435,0.090303,-0.041729,0.027352,0.079896,-0.035184,0.018659,0.099580
4181,20.296117,-0.050834,0.027317,0.074101,-0.052575,0.021436,0.090303,-0.041718,0.027352,0.079903,-0.035182,0.018659,0.099581
4182,20.300971,-0.050835,0.027318,0.074102,-0.052574,0.021436,0.090304,-0.041706,0.027353,0.079911,-0.035180,0.018659,0.099581
4183,20.305825,-0.050836,0.027318,0.074103,-0.052573,0.021436,0.090304,-0.041694,0.027353,0.079919,-0.035178,0.018659,0.099582
4184,20.310680,-0.050836,0.027319,0.074105,-0.052573,0.021436,0.090305,-0.041682,0.027354,0.079927,-0.035176,0.018659,0.099583
4185,20.315534,-0.050837,0.027320,0.074106,-0.052572,0.021436,0.090305,-0.041669,0.027355,0.079935,-0.035173,0.018659,0.099583
4186,20.320388,-0.050838,0.027320,0.074108,-0.052571,0.021436,0.090306,-0.041656,0.027355,0.079943,-0.035171,0.018659,0.099584
4187,20.325243,-0.050839,0.027321,0.074109,-0.052570,0.021437,0.090306,-0.041642,0.027356,0.079952,-0.035168,0.018659,0.099585
4188,20.330097,-0.050839,0.027322,0.074111,-0.052570,0.021437,0.090306,-0.041628,0.027357,0.079961,-0.035166,0.018659,0.099585
4189,20.334951,-0.050840,0.027323,0.074113,-0.052569,0.021437,0.090307,-0.041613,0.027357,0.079970,-0.035163,0.018659,0.099586
4190,20.339806,-0.050841,0.027324,0.074115,-0.052568,0.021437,0.090307,-0.041598,0.027358,0.079980,-0.035161,0.018659,0.099587
4191,20.344660,-0.050841,0.027324,0.074117,-0.052567,0.021438,0.090307,-0.041582,0.027359,0.079989,-0.035158,0.018659,0.099587
4192,20.349515,-0.050842,0.027325,0.074118,-0.052567,0.021438,0.090307,-0.041566,0.027359,0.079999,-0.035155,0.018659,0.099588
4193,20.354369,-0.050843,0.027326,0.074120,-0.052566,0.021438,0.090308,-0.041550,0.027360,0.080009,-0.035153,0.018660,0.099589
4194,20.359223,-0.050844,0.027327,0.074122,-0.052565,0.021438,0.090308,-0.041533,0.027361,0.080020,-0.035150,0.018660,0.099589
4195,20.364078,-0.050844,0.027328,0.074124,-0.052564,0.021439,0.090308,-0.041516,0.027362,0.080030,-0.035148,0.018660,0.099590
4196,20.368932,-0.050845,0.027328,0.074126,-0.052564,0.021439,0.090308,-0.041498,0.027363,0.080041,-0.035145,0.018660,0.099591
4197,20.373786,-0.050846,0.027329,0.074128,-0.052563,0.021439,0.090308,-0.041480,0.027363,0.080052,-0.035143,0.018660,0.099591
4198,20.378641,-0.050847,0.027330,0.074130,-0.052562,0.021440,0.090307,-0.041462,0.027364,0.080063,-0.035141,0.018660,0.099592
4199,20.383495,-0.050848,0.027331,0.074132,-0.052561,0.021440,0.090307,-0.041443,0.027365,0.080074,-0.035138,0.018660,0.099593
4200,20.388350,-0.050849,0.027332,0.074134,-0.052561,0.021441,0.090307,-0.041424,0.027366,0.080086,-0.035137,0.018660,0.099593
4201,20.393204,-0.050851,0.027333,0.074136,-0.052560,0.021441,0.090306,-0.041405,0.027367,0.080097,-0.035135,0.018660,0.099594
4202,20.398058,-0.050852,0.027334,0.074138,-0.052559,0.021441,0.090306,-0.041385,0.027368,0.080109,-0.035133,0.018661,0.099595
4203,20.402913,-0.050854,0.027335,0.074139,-0.052558,0.021442,0.090305,-0.041366,0.027369,0.080120,-0.035132,0.018661,0.099595
4204,20.407767,-0.050855,0.027336,0.074141,-0.052557,0.021443,0.090304,-0.041346,0.027370,0.080132,-0.035132,0.018661,0.099596
4205,20.412621,-0.050857,0.027337,0.074143,-0.052557,0.021443,0.090303,-0.041325,0.027371,0.080144,-0.035131,0.018661,0.099597
4206,20.417476,-0.050859,0.027338,0.074145,-0.052556,0.021444,0.090302,-0.041305,0.027372,0.080156,-0.035131,0.018661,0.099598
4207,20.422330,-0.050861,0.027340,0.074146,-0.052555,0.021445,0.090301,-0.041284,0.027373,0.080168,-0.035131,0.018661,0.099599
4208,20.427184,-0.050863,0.027341,0.074147,-0.052554,0.021445,0.090300,-0.041264,0.027374,0.080180,-0.035131,0.018661,0.099599
4209,20.432039,-0.050865,0.027343,0.074149,-0.052553,0.021446,0.090299,-0.041243,0.027375,0.080192,-0.035132,0.018661,0.099600
4210,20.436893,-0.050867,0.027345,0.074150,-0.052553,0.021447,0.090297,-0.041222,0.027376,0.080204,-0.035133,0.018661,0.099601
4211,20.441748,-0.050869,0.027347,0.074151,-0.052552,0.021448,0.090296,-0.041201,0.027377,0.080216,-0.035134,0.018661,0.099601
4212,20.446602,-0.050871,0.027349,0.074151,-0.052551,0.021449,0.090294,-0.041181,0.027378,0.080228,-0.035135,0.018661,0.099601
4213,20.451456,-0.050873,0.027351,0.074152,-0.052550,0.021450,0.090292,-0.041160,0.027379,0.080239,-0.035137,0.018661,0.099601
4214,20.456311,-0.050875,0.027354,0.074152,-0.052549,0.021451,0.090290,-0.041140,0.027380,0.080251,-0.035139,0.018660,0.099600
4215,20.461165,-0.050876,0.027357,0.074151,-0.052548,0.021452,0.090288,-0.041119,0.027381,0.080263,-0.035140,0.018660,0.099599
4216,20.466019,-0.050878,0.027360,0.074150,-0.052547,0.021453,0.090286,-0.041099,0.027382,0.080274,-0.035142,0.018659,0.099598
4217,20.470874,-0.050879,0.027364,0.074149,-0.052546,0.021454,0.090283,-0.041079,0.027383,0.080285,-0.035144,0.018657,0.099596
4218,20.475728,-0.050880,0.027367,0.074147,-0.052545,0.021455,0.090281,-0.041059,0.027384,0.080296,-0.035146,0.018656,0.099593
4219,20.480583,-0.050881,0.027371,0.074145,-0.052544,0.021457,0.090278,-0.041040,0.027385,0.080307,-0.035147,0.018654,0.099590
4220,20.485437,-0.050881,0.027375,0.074142,-0.052543,0.021458,0.090276,-0.041021,0.027386,0.080318,-0.035148,0.018652,0.099586
4221,20.490291,-0.050881,0.027380,0.074138,-0.052541,0.021459,0.090273,-0.041002,0.027387,0.080328,-0.035149,0.018649,0.099581
4222,20.495146,-0.050880,0.027384,0.074134,-0.052540,0.021461,0.090270,-0.040984,0.027388,0.080338,-0.035150,0.018647,0.099575
4223,20.500000,-0.050880,0.027389,0.074129,-0.052539,0.021462,0.090268,-0.040966,0.027389,0.080347,-0.035150,0.018644,0.099569
4224,20.504854,-0.050878,0.027393,0.074124,-0.052538,0.021464,0.090265,-0.040949,0.027390,0.080357,-0.035150,0.018642,0.099562
4225,20.509709,-0.050877,0.027398,0.074117,-0.052537,0.021465,0.090262,-0.040932,0.027391,0.080366,-0.035150,0.018640,0.099555
4226,20.514563,-0.050875,0.027403,0.074111,-0.052535,0.021467,0.090259,-0.040916,0.027392,0.080374,-0.035149,0.018638,0.099547
4227,20.519417,-0.050873,0.027407,0.074103,-0.052534,0.021468,0.090256,-0.040901,0.027393,0.080382,-0.035147,0.018637,0.099539
4228,20.524272,-0.050870,0.027411,0.074096,-0.052533,0.021470,0.090253,-0.040886,0.027394,0.080390,-0.035145,0.018636,0.099531
4229,20.529126,-0.050867,0.027416,0.074088,-0.052531,0.021472,0.090250,-0.040873,0.027395,0.080397,-0.035143,0.018636,0.099522
4230,20.533981,-0.050863,0.027420,0.074079,-0.052530,0.021473,0.090247,-0.040859,0.027396,0.080404,-0.035140,0.018636,0.099514
4231,20.538835,-0.050860,0.027424,0.074070,-0.052529,0.021475,0.090244,-0.040847,0.027396,0.080410,-0.035136,0.018637,0.099505
4232,20.543689,-0.050856,0.027427,0.074061,-0.052527,0.021476,0.090241,-0.040835,0.027397,0.080416,-0.035131,0.018638,0.099497
4233,20.548544,-0.050852,0.027431,0.074053,-0.052526,0.021478,0.090238,-0.040825,0.027398,0.080422,-0.035126,0.018639,0.099488
4234,20.553398,-0.050847,0.027434,0.074044,-0.052525,0.021479,0.090235,-0.040815,0.027399,0.080426,-0.035120,0.018641,0.099480
4235,20.558252,-0.050843,0.027437,0.074035,-0.052524,0.021481,0.090232,-0.040806,0.027400,0.080431,-0.035114,0.018643,0.099472
4236,20.563107,-0.050839,0.027439,0.074027,-0.052522,0.021482,0.090229,-0.040798,0.027401,0.080435,-0.035108,0.018645,0.099464
4237,20.567961,-0.050835,0.027441,0.074019,-0.052521,0.021484,0.090226,-0.040791,0.027401,0.080438,-0.035101,0.018647,0.099457
4238,20.572816,-0.050831,0.027444,0.074011,-0.052520,0.021485,0.090224,-0.040785,0.027402,0.080440,-0.035094,0.018649,0.099450
4239,20.577670,-0.050828,0.027445,0.074004,-0.052519,0.021486,0.090221,-0.040780,0.027403,0.080442,-0.035087,0.018650,0.099443
4240,20.582524,-0.050825,0.027447,0.073997,-0.052518,0.021488,0.090219,-0.040776,0.027404,0.080444,-0.035080,0.018651,0.099437
4241,20.587379,-0.050823,0.027448,0.073992,-0.052516,0.021489,0.090217,-0.040773,0.027404,0.080445,-0.035074,0.018652,0.099431
4242,20.592233,-0.050821,0.027449,0.073987,-0.052515,0.021490,0.090214,-0.040771,0.027405,0.080445,-0.035067,0.018652,0.099425
4243,20.597087,-0.050820,0.027450,0.073982,-0.052514,0.021491,0.090212,-0.040770,0.027406,0.080445,-0.035061,0.018651,0.099420
4244,20.601942,-0.050819,0.027451,0.073979,-0.052513,0.021492,0.090210,-0.040770,0.027406,0.080444,-0.035055,0.018649,0.099415
4245,20.606796,-0.050819,0.027452,0.073976,-0.052513,0.021493,0.090209,-0.040771,0.027407,0.080443,-0.035049,0.018647,0.099410
4246,20.611650,-0.050820,0.027452,0.073974,-0.052512,0.021494,0.090207,-0.040773,0.027408,0.080441,-0.035043,0.018643,0.099406
4247,20.616505,-0.050821,0.027452,0.073973,-0.052511,0.021494,0.090206,-0.040776,0.027408,0.080438,-0.035038,0.018639,0.099402
4248,20.621359,-0.050824,0.027452,0.073973,-0.052510,0.021495,0.090204,-0.040780,0.027409,0.080435,-0.035034,0.018635,0.099398
4249,20.626214,-0.050826,0.027453,0.073973,-0.052510,0.021495,0.090203,-0.040785,0.027409,0.080431,-0.035030,0.018630,0.099396
4250,20.631068,-0.050830,0.027452,0.073974,-0.052509,0.021496,0.090202,-0.040791,0.027410,0.080427,-0.035028,0.018625,0.099393
4251,20.635922,-0.050833,0.027452,0.073976,-0.052509,0.021496,0.090201,-0.040798,0.027410,0.080423,-0.035025,0.018621,0.099392
4252,20.640777,-0.050838,0.027452,0.073978,-0.052508,0.021496,0.090200,-0.040806,0.027411,0.080418,-0.035024,0.018616,0.099391
4253,20.645631,-0.050842,0.027452,0.073981,-0.052508,0.021496,0.090200,-0.040815,0.027411,0.080412,-0.035023,0.018612,0.099391
4254,20.650485,-0.050847,0.027452,0.073984,-0.052508,0.021496,0.090199,-0.040825,0.027412,0.080406,-0.035023,0.018608,0.099391
4255,20.655340,-0.050852,0.027451,0.073987,-0.052508,0.021496,0.090199,-0.040835,0.027412,0.080400,-0.035024,0.018605,0.099392
4256,20.660194,-0.050858,0.027451,0.073991,-0.052507,0.021496,0.090199,-0.040846,0.027412,0.080393,-0.035025,0.018603,0.099394
4257,20.665049,-0.050864,0.027450,0.073995,-0.052507,0.021496,0.090198,-0.040858,0.027413,0.080386,-0.035027,0.018601,0.099396
4258,20.669903,-0.050869,0.027450,0.074000,-0.052507,0.021495,0.090198,-0.040871,0.027413,0.080378,-0.035029,0.018599,0.099399
4259,20.674757,-0.050875,0.027450,0.074004,-0.052508,0.021495,0.090199,-0.040884,0.027413,0.080370,-0.035032,0.018598,0.099401
4260,20.679612,-0.050880,0.027449,0.074008,-0.052508,0.021495,0.090199,-0.040898,0.027414,0.080362,-0.035035,0.018598,0.099404
4261,20.684466,-0.050886,0.027449,0.074012,-0.052508,0.021494,0.090199,-0.040913,0.027414,0.080354,-0.035038,0.018598,0.099408
4262,20.689320,-0.050891,0.027448,0.074017,-0.052508,0.021493,0.090200,-0.040928,0.027414,0.080345,-0.035040,0.018598,0.099411
4263,20.694175,-0.050897,0.027448,0.074021,-0.052509,0.021492,0.090201,-0.040943,0.027414,0.080337,-0.035043,0.018598,0.099414
4264,20.699029,-0.050902,0.027447,0.074025,-0.052509,0.021492,0.090201,-0.040959,0.027415,0.080328,-0.035046,0.018599,0.099417
4265,20.703883,-0.050906,0.027447,0.074028,-0.052509,0.021491,0.090202,-0.040975,0.027415,0.080319,-0.035049,0.018599,0.099420
4266,20.708738,-0.050911,0.027446,0.074032,-0.052510,0.021490,0.090203,-0.040991,0.027415,0.080310,-0.035051,0.018600,0.099423
4267,20.713592,-0.050915,0.027446,0.074035,-0.052510,0.021489,0.090204,-0.041008,0.027415,0.080301,-0.035053,0.018601,0.099426
4268,20.718447,-0.050919,0.027445,0.074038,-0.052511,0.021488,0.090205,-0.041024,0.027415,0.080292,-0.035055,0.018601,0.099428
4269,20.723301,-0.050923,0.027445,0.074040,-0.052512,0.021487,0.090206,-0.041041,0.027416,0.080283,-0.035057,0.018602,0.099430
4270,20.728155,-0.050926,0.027444,0.074043,-0.052512,0.021485,0.090207,-0.041057,0.027416,0.080275,-0.035058,0.018602,0.099432
4271,20.733010,-0.050930,0.027444,0.074045,-0.052513,0.021484,0.090209,-0.041073,0.027416,0.080266,-0.035059,0.018602,0.099434
4272,20.737864,-0.050933,0.027443,0.074047,-0.052514,0.021483,0.090210,-0.041090,0.027416,0.080258,-0.035059,0.018603,0.099436
4273,20.742718,-0.050936,0.027443,0.074049,-0.052514,0.021482,0.090212,-0.041106,0.027416,0.080250,-0.035060,0.018603,0.099437
4274,20.747573,-0.050938,0.027443,0.074051,-0.052515,0.021481,0.090213,-0.041121,0.027416,0.080242,-0.035060,0.018603,0.099438
4275,20.752427,-0.050941,0.027443,0.074052,-0.052516,0.021479,0.090215,-0.041136,0.027416,0.080235,-0.035060,0.018603,0.099439
4276,20.757282,-0.050943,0.027442,0.074053,-0.052517,0.021478,0.090216,-0.041151,0.027417,0.080228,-0.035060,0.018603,0.099440
4277,20.762136,-0.050945,0.027442,0.074055,-0.052518,0.021476,0.090218,-0.041165,0.027417,0.080221,-0.035060,0.018603,0.099441
4278,20.766990,-0.050947,0.027442,0.074056,-0.052519,0.021475,0.090219,-0.041178,0.027417,0.080215,-0.035060,0.018603,0.099442
4279,20.771845,-0.050949,0.027442,0.074057,-0.052519,0.021474,0.090221,-0.041190,0.027417,0.080210,-0.035060,0.018603,0.099443
4280,20.776699,-0.050951,0.027442,0.074058,-0.052520,0.021472,0.090223,-0.041202,0.027417,0.080205,-0.035060,0.018603,0.099443
4281,20.781553,-0.050953,0.027442,0.074059,-0.052521,0.021471,0.090225,-0.041213,0.027417,0.080201,-0.035060,0.018603,0.099444
4282,20.786408,-0.050955,0.027442,0.074060,-0.052522,0.021469,0.090227,-0.041223,0.027417,0.080197,-0.035060,0.018603,0.099445
4283,20.791262,-0.050958,0.027442,0.074062,-0.052523,0.021468,0.090228,-0.041231,0.027417,0.080195,-0.035060,0.018603,0.099446
4284,20.796117,-0.050960,0.027442,0.074063,-0.052524,0.021466,0.090230,-0.041239,0.027417,0.080193,-0.035060,0.018603,0.099447
4285,20.800971,-0.050962,0.027442,0.074064,-0.052525,0.021465,0.090232,-0.041245,0.027417,0.080192,-0.035060,0.018602,0.099448
4286,20.805825,-0.050964,0.027441,0.074066,-0.052526,0.021463,0.090234,-0.041250,0.027418,0.080192,-0.035061,0.018602,0.099449
4287,20.810680,-0.050967,0.027441,0.074068,-0.052527,0.021462,0.090236,-0.041253,0.027418,0.080192,-0.035061,0.018602,0.099450
4288,20.815534,-0.050969,0.027441,0.074070,-0.052528,0.021460,0.090238,-0.041255,0.027418,0.080194,-0.035062,0.018601,0.099451
4289,20.820388,-0.050972,0.027441,0.074072,-0.052529,0.021459,0.090240,-0.041255,0.027418,0.080197,-0.035063,0.018601,0.099453
4290,20.825243,-0.050974,0.027441,0.074074,-0.052530,0.021457,0.090242,-0.041254,0.027418,0.080201,-0.035064,0.018601,0.099455
4291,20.830097,-0.050977,0.027441,0.074076,-0.052532,0.021456,0.090244,-0.041250,0.027418,0.080206,-0.035064,0.018600,0.099456
4292,20.834951,-0.050980,0.027440,0.074079,-0.052533,0.021454,0.090246,-0.041245,0.027418,0.080213,-0.035066,0.018600,0.099458
4293,20.839806,-0.050983,0.027440,0.074081,-0.052534,0.021453,0.090249,-0.041238,0.027419,0.080220,-0.035067,0.018599,0.099460
4294,20.844660,-0.050986,0.027440,0.074084,-0.052535,0.021451,0.090251,-0.041229,0.027419,0.080229,-0.035068,0.018599,0.099462
4295,20.849515,-0.050989,0.027440,0.074087,-0.052536,0.021449,0.090253,-0.041218,0.027419,0.080240,-0.035070,0.018598,0.099465
4296,20.854369,-0.050992,0.027439,0.074090,-0.052537,0.021448,0.090255,-0.041205,0.027419,0.080251,-0.035071,0.018598,0.099467
4297,20.859223,-0.050995,0.027439,0.074093,-0.052538,0.021446,0.090257,-0.041189,0.027419,0.080265,-0.035073,0.018597,0.099469
4298,20.864078,-0.050998,0.027439,0.074097,-0.052539,0.021445,0.090260,-0.041171,0.027420,0.080279,-0.035074,0.018597,0.099472
4299,20.868932,-0.051001,0.027439,0.074100,-0.052540,0.021443,0.090262,-0.041151,0.027420,0.080295,-0.035076,0.018596,0.099474
4300,20.873786,-0.051004,0.027438,0.074104,-0.052542,0.021441,0.090264,-0.041128,0.027420,0.080313,-0.035078,0.018596,0.099477
4301,20.878641,-0.051008,0.027438,0.074107,-0.052543,0.021440,0.090266,-0.041103,0.027420,0.080333,-0.035080,0.018596,0.099480
4302,20.883495,-0.051011,0.027438,0.074111,-0.052544,0.021438,0.090269,-0.041075,0.027421,0.080354,-0.035082,0.018595,0.099482
4303,20.888350,-0.051015,0.027438,0.074115,-0.052545,0.021437,0.090271,-0.041044,0.027421,0.080377,-0.035084,0.018595,0.099485
4304,20.893204,-0.051018,0.027437,0.074119,-0.052546,0.021435,0.090273,-0.041011,0.027421,0.080401,-0.035086,0.018595,0.099488
4305,20.898058,-0.051021,0.027437,0.074122,-0.052547,0.021433,0.090276,-0.040975,0.027422,0.080427,-0.035088,0.018594,0.099491
4306,20.902913,-0.051025,0.027437,0.074126,-0.052548,0.021432,0.090278,-0.040935,0.027422,0.080455,-0.035090,0.018594,0.099493
4307,20.907767,-0.051028,0.027437,0.074130,-0.052550,0.021430,0.090280,-0.040893,0.027422,0.080485,-0.035091,0.018594,0.099496
4308,20.912621,-0.051031,0.027437,0.074134,-0.052551,0.021429,0.090283,-0.040848,0.027423,0.080517,-0.035093,0.018593,0.099499
4309,20.917476,-0.051035,0.027437,0.074138,-0.052552,0.021427,0.090285,-0.040800,0.027423,0.080551,-0.035095,0.018593,0.099501
4310,20.922330,-0.051038,0.027437,0.074141,-0.052553,0.021425,0.090287,-0.040749,0.027424,0.080587,-0.035097,0.018593,0.099504
4311,20.927184,-0.051041,0.027437,0.074145,-0.052554,0.021424,0.090290,-0.040694,0.027424,0.080625,-0.035098,0.018592,0.099507
4312,20.932039,-0.051044,0.027437,0.074149,-0.052555,0.021422,0.090292,-0.040637,0.027425,0.080664,-0.035100,0.018592,0.099509
4313,20.936893,-0.051047,0.027437,0.074153,-0.052556,0.021421,0.090294,-0.040576,0.027425,0.080706,-0.035101,0.018591,0.099512
4314,20.941748,-0.051050,0.027437,0.074156,-0.052557,0.021419,0.090297,-0.040512,0.027426,0.080750,-0.035103,0.018591,0.099514
4315,20.946602,-0.051053,0.027437,0.074160,-0.052559,0.021418,0.090299,-0.040444,0.027426,0.080796,-0.035104,0.018590,0.099517
4316,20.951456,-0.051056,0.027437,0.074164,-0.052560,0.021416,0.090301,-0.040373,0.027427,0.080844,-0.035106,0.018590,0.099519
4317,20.956311,-0.051059,0.027437,0.074167,-0.052561,0.021414,0.090303,-0.040299,0.027427,0.080894,-0.035107,0.018589,0.099521
4318,20.961165,-0.051061,0.027438,0.074171,-0.052562,0.021413,0.090306,-0.040221,0.027428,0.080946,-0.035108,0.018589,0.099524
4319,20.966019,-0.051064,0.027438,0.074174,-0.052563,0.021411,0.090308,-0.040140,0.027428,0.081001,-0.035110,0.018589,0.099526
4320,20.970874,-0.051067,0.027438,0.074177,-0.052564,0.021410,0.090310,-0.040056,0.027429,0.081057,-0.035111,0.018588,0.099528
4321,20.975728,-0.051069,0.027438,0.074181,-0.052565,0.021408,0.090312,-0.039968,0.027430,0.081116,-0.035112,0.018588,0.099530
4322,20.980583,-0.051072,0.027439,0.074184,-0.052566,0.021407,0.090314,-0.039877,0.027430,0.081176,-0.035114,0.018588,0.099532
4323,20.985437,-0.051074,0.027439,0.074187,-0.052567,0.021406,0.090317,-0.039782,0.027431,0.081239,-0.035115,0.018587,0.099535
4324,20.990291,-0.051077,0.027439,0.074190,-0.052568,0.021404,0.090319,-0.039684,0.027432,0.081304,-0.035116,0.018587,0.099537
4325,20.995146,-0.051079,0.027440,0.074194,-0.052569,0.021403,0.090321,-0.039582,0.027432,0.081371,-0.035118,0.018587,0.099539
4326,21.000000,-0.051081,0.027440,0.074197,-0.052570,0.021401,0.090323,-0.039477,0.027433,0.081440,-0.035120,0.018588,0.099542
4327,21.004854,-0.051084,0.027440,0.074200,-0.052571,0.021400,0.090325,-0.039369,0.027434,0.081511,-0.035121,0.018588,0.099544
4328,21.009709,-0.051086,0.027441,0.074203,-0.052571,0.021399,0.090327,-0.039257,0.027435,0.081584,-0.035123,0.018589,0.099547
4329,21.014563,-0.051089,0.027441,0.074206,-0.052572,0.021397,0.090329,-0.039143,0.027436,0.081659,-0.035125,0.018590,0.099550
4330,21.019417,-0.051091,0.027441,0.074209,-0.052573,0.021396,0.090331,-0.039025,0.027436,0.081736,-0.035127,0.018591,0.099552
4331,21.024272,-0.051093,0.027441,0.074212,-0.052574,0.021395,0.090333,-0.038904,0.027437,0.081815,-0.035130,0.018592,0.099556
