Format Version,1.21,Take Name,SamTrail2,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2016-02-02 02.44.51.312 PM,Total Frames in Take,2616,Total Exported Frames,2616,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,,,
,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,,,,,,,,,
,,soft actuator:constant 0,soft actuator:constant 0,soft actuator:constant 0,soft actuator:end point,soft actuator:end point,soft actuator:end point,soft actuator:middle point,soft actuator:middle point,soft actuator:middle point,,,,,,,,,
,,8392B20CF49E35717C273B6500000000,8392B20CF49E35717C273B6500000000,8392B20CF49E35717C273B6500000000,8392B20CF49E35717C273B6500000002,8392B20CF49E35717C273B6500000002,8392B20CF49E35717C273B6500000002,8392B20CF49E35717C273B6500000003,8392B20CF49E35717C273B6500000003,8392B20CF49E35717C273B6500000003,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,
2329,19.408333,-0.032215,0.096989,0.09892,0.077159,0.096659,0.044949,0.01233,0.094825,0.075735,,,,,,,,,
2330,19.416667,-0.032216,0.09699,0.098924,0.077157,0.096662,0.044948,0.012328,0.094826,0.075732,,,,,,,,,
2331,19.425,-0.032213,0.096995,0.098924,0.077153,0.09667,0.044946,0.012334,0.094833,0.075738,,,,,,,,,
2332,19.433333,-0.032209,0.096996,0.098931,0.07715,0.09667,0.044941,0.012334,0.094833,0.075741,,,,,,,,,
2333,19.441667,-0.032209,0.096995,0.098924,0.077146,0.096669,0.044934,0.012328,0.094835,0.075738,,,,,,,,,
2334,19.45,-0.032217,0.096995,0.098921,0.077143,0.09667,0.044923,0.012323,0.094836,0.075731,,,,,,,,,
2335,19.458333,-0.032215,0.09699,0.098918,0.077138,0.096672,0.044915,0.012329,0.094833,0.075728,,,,,,,,,
2336,19.466667,-0.032214,0.096991,0.098912,0.077141,0.09667,0.044908,0.012327,0.094833,0.075719,,,,,,,,,
2337,19.475,-0.032214,0.096994,0.098904,0.077144,0.096672,0.044906,0.012328,0.09484,0.075719,,,,,,,,,
2338,19.483333,-0.032214,0.096997,0.09891,0.077137,0.096673,0.044901,0.012322,0.094841,0.075726,,,,,,,,,
2339,19.491667,-0.03222,0.096994,0.098905,0.077133,0.09667,0.044894,0.012327,0.094836,0.075724,,,,,,,,,
2340,19.5,-0.032217,0.09699,0.09891,0.077131,0.096669,0.044894,0.01232,0.094827,0.075723,,,,,,,,,
2341,19.508333,-0.032212,0.096989,0.09891,0.077129,0.096667,0.044888,0.012321,0.094832,0.075721,,,,,,,,,
2342,19.516667,-0.032214,0.096996,0.098918,0.077127,0.096679,0.044887,0.012327,0.094838,0.075725,,,,,,,,,
2343,19.525,-0.032212,0.096998,0.098915,0.077122,0.096678,0.044883,0.012319,0.094837,0.075726,,,,,,,,,
2344,19.533333,-0.032216,0.097005,0.098917,0.077124,0.096672,0.044883,0.01232,0.094837,0.075725,,,,,,,,,
2345,19.541667,-0.032219,0.096999,0.098923,0.077122,0.096668,0.044888,0.012317,0.094832,0.075731,,,,,,,,,
2346,19.55,-0.032217,0.09699,0.098922,0.077119,0.096663,0.044896,0.012318,0.094833,0.075733,,,,,,,,,
2347,19.558333,-0.032215,0.096998,0.098927,0.077127,0.096663,0.044898,0.012322,0.094836,0.075736,,,,,,,,,
2348,19.566667,-0.03221,0.096998,0.098926,0.077128,0.096666,0.044905,0.012326,0.094833,0.075737,,,,,,,,,
2349,19.575,-0.032215,0.097004,0.09893,0.077127,0.096663,0.044912,0.012328,0.094833,0.07574,,,,,,,,,
2350,19.583333,-0.032219,0.096996,0.098934,0.077131,0.096653,0.044916,0.012327,0.094826,0.075744,,,,,,,,,
2351,19.591667,-0.032221,0.096997,0.09894,0.077123,0.096656,0.044924,0.012324,0.094826,0.075746,,,,,,,,,
2352,19.6,-0.032221,0.097006,0.098941,0.077121,0.09666,0.044932,0.012321,0.094829,0.075751,,,,,,,,,
2353,19.608333,-0.032221,0.09701,0.098951,0.077126,0.096657,0.044937,0.012318,0.094828,0.075753,,,,,,,,,
2354,19.616667,-0.032231,0.097014,0.098954,0.07712,0.096654,0.044943,0.012316,0.09483,0.075764,,,,,,,,,
2355,19.625,-0.032236,0.097006,0.098965,0.077118,0.096646,0.044957,0.012313,0.094829,0.075769,,,,,,,,,
2356,19.633333,-0.032234,0.097007,0.098963,0.077119,0.096634,0.044965,0.012314,0.09482,0.075772,,,,,,,,,
2357,19.641667,-0.032232,0.097001,0.098963,0.077121,0.096642,0.044954,0.012317,0.094815,0.075781,,,,,,,,,
2358,19.65,-0.032223,0.09701,0.098963,0.077119,0.096648,0.044944,0.012324,0.094823,0.075775,,,,,,,,,
2359,19.658333,-0.032221,0.097013,0.098958,0.077118,0.096649,0.044936,0.012327,0.094833,0.075772,,,,,,,,,
2360,19.666667,-0.032227,0.097006,0.098958,0.077106,0.096654,0.044921,0.012323,0.094828,0.07576,,,,,,,,,
2361,19.675,-0.032225,0.097001,0.098951,0.077102,0.096653,0.044892,0.012319,0.094835,0.075757,,,,,,,,,
2362,19.683333,-0.03223,0.097001,0.09895,0.077086,0.096663,0.044872,0.012318,0.094835,0.07575,,,,,,,,,
2363,19.691667,-0.032231,0.097005,0.098948,0.077079,0.096667,0.044861,0.01231,0.094839,0.075744,,,,,,,,,
2364,19.7,-0.032232,0.097007,0.09895,0.077071,0.096672,0.044851,0.012311,0.094841,0.075744,,,,,,,,,
2365,19.708333,-0.032234,0.097005,0.098952,0.077074,0.09667,0.044849,0.012304,0.094836,0.075749,,,,,,,,,
2366,19.716667,-0.032232,0.097,0.098955,0.077071,0.096663,0.044856,0.012307,0.094831,0.075752,,,,,,,,,
2367,19.725,-0.032233,0.097005,0.09896,0.077073,0.096663,0.044867,0.012307,0.094839,0.075759,,,,,,,,,
2368,19.733333,-0.032233,0.097004,0.09897,0.077085,0.096663,0.044868,0.012311,0.094831,0.075762,,,,,,,,,
2369,19.741667,-0.032229,0.097008,0.098957,0.077091,0.096657,0.044874,0.012315,0.09483,0.075762,,,,,,,,,
2370,19.75,-0.032227,0.097005,0.098949,0.077087,0.096657,0.044871,0.012314,0.094833,0.075759,,,,,,,,,
2371,19.758333,-0.03223,0.097001,0.098944,0.077082,0.096656,0.044857,0.012311,0.094833,0.075755,,,,,,,,,
2372,19.766667,-0.032231,0.097003,0.098942,0.077069,0.096658,0.044839,0.012309,0.094834,0.075744,,,,,,,,,
2373,19.775,-0.032231,0.096999,0.098939,0.077063,0.096662,0.044819,0.012307,0.094838,0.075738,,,,,,,,,
2374,19.783333,-0.032231,0.097001,0.098937,0.077055,0.096664,0.044791,0.012306,0.094846,0.075727,,,,,,,,,
2375,19.791667,-0.032232,0.097,0.098934,0.077048,0.096675,0.044772,0.012297,0.09485,0.075723,,,,,,,,,
2376,19.8,-0.03223,0.097005,0.098932,0.077036,0.096678,0.044761,0.012291,0.094848,0.075717,,,,,,,,,
2377,19.808333,-0.032227,0.097002,0.09894,0.077035,0.096681,0.044754,0.012293,0.094855,0.075715,,,,,,,,,
2378,19.816667,-0.032228,0.097008,0.09894,0.077032,0.096678,0.044752,0.012292,0.094851,0.075719,,,,,,,,,
2379,19.825,-0.032232,0.096999,0.098937,0.077035,0.096679,0.04476,0.012295,0.094847,0.075728,,,,,,,,,
2380,19.833333,-0.032228,0.097002,0.098936,0.077042,0.09667,0.044774,0.012289,0.094848,0.075725,,,,,,,,,
2381,19.841667,-0.032233,0.097008,0.098937,0.077044,0.096665,0.044781,0.012302,0.094846,0.075731,,,,,,,,,
2382,19.85,-0.032225,0.097007,0.098933,0.077049,0.096658,0.044782,0.012304,0.094841,0.075734,,,,,,,,,
2383,19.858333,-0.032225,0.097005,0.098933,0.077051,0.096653,0.044783,0.012302,0.094838,0.075731,,,,,,,,,
2384,19.866667,-0.032231,0.097003,0.098908,0.077049,0.096653,0.044777,0.012305,0.094841,0.075731,,,,,,,,,
2385,19.875,-0.032235,0.097,0.098899,0.077048,0.096659,0.044767,0.012299,0.094851,0.075712,,,,,,,,,
2386,19.883333,-0.032233,0.097001,0.09889,0.077033,0.096676,0.04473,0.012292,0.094851,0.075708,,,,,,,,,
2387,19.891667,-0.032236,0.097004,0.09889,0.077019,0.096676,0.044703,0.01229,0.094854,0.075689,,,,,,,,,
2388,19.9,-0.032242,0.097,0.098888,0.076997,0.096686,0.044676,0.012276,0.094869,0.075671,,,,,,,,,
2389,19.908333,-0.032242,0.097001,0.098897,0.076986,0.096699,0.044661,0.012263,0.09487,0.07567,,,,,,,,,
2390,19.916667,-0.032249,0.097004,0.098897,0.076979,0.096694,0.044648,0.012261,0.094868,0.075672,,,,,,,,,
2391,19.925,-0.032246,0.096999,0.098901,0.076982,0.096698,0.044666,0.012263,0.094873,0.075674,,,,,,,,,
2392,19.933333,-0.032247,0.097003,0.098907,0.07699,0.096685,0.044692,0.01227,0.09486,0.075684,,,,,,,,,
2393,19.941667,-0.032247,0.097002,0.09891,0.077007,0.096676,0.044717,0.01228,0.094855,0.075707,,,,,,,,,
2394,19.95,-0.032245,0.097004,0.098904,0.077023,0.096668,0.04475,0.012289,0.094847,0.075717,,,,,,,,,
2395,19.958333,-0.032246,0.096995,0.098909,0.077038,0.096657,0.044768,0.012297,0.094839,0.075722,,,,,,,,,
2396,19.966667,-0.032243,0.09699,0.098903,0.077044,0.096651,0.044777,0.012304,0.094835,0.07573,,,,,,,,,
2397,19.975,-0.032238,0.09699,0.098908,0.077044,0.096653,0.044778,0.012301,0.094832,0.075735,,,,,,,,,
2398,19.983333,-0.032243,0.09699,0.098909,0.077034,0.096651,0.044771,0.012297,0.094837,0.075729,,,,,,,,,
2399,19.991667,-0.03225,0.096993,0.098917,0.077018,0.096662,0.044749,0.012285,0.094836,0.075722,,,,,,,,,
2400,20,-0.032252,0.096994,0.098918,0.076999,0.096672,0.044725,0.012274,0.094841,0.07572,,,,,,,,,
2401,20.008333,-0.032256,0.096993,0.098922,0.076993,0.096672,0.044713,0.012266,0.094848,0.075713,,,,,,,,,
2402,20.016667,-0.032254,0.096994,0.098928,0.076988,0.096678,0.044704,0.012273,0.094847,0.075719,,,,,,,,,
2403,20.025,-0.032253,0.096993,0.098924,0.076991,0.096673,0.044714,0.012276,0.094849,0.075717,,,,,,,,,
2404,20.033333,-0.03225,0.096995,0.098929,0.077,0.096667,0.044732,0.012283,0.094841,0.075724,,,,,,,,,
2405,20.041667,-0.032254,0.096993,0.098926,0.077011,0.096658,0.044754,0.012285,0.094839,0.075732,,,,,,,,,
2406,20.05,-0.032251,0.096988,0.098926,0.077022,0.096649,0.044771,0.012296,0.094831,0.075739,,,,,,,,,
2407,20.058333,-0.032252,0.096991,0.098932,0.077028,0.096646,0.04479,0.012293,0.094827,0.07575,,,,,,,,,
2408,20.066667,-0.032252,0.096997,0.098934,0.077029,0.096644,0.044798,0.01229,0.09483,0.075752,,,,,,,,,
2409,20.075,-0.032257,0.096995,0.098939,0.077022,0.096644,0.04479,0.01229,0.094832,0.075752,,,,,,,,,
2410,20.083333,-0.032261,0.096989,0.098945,0.077011,0.096644,0.04478,0.012284,0.09483,0.075755,,,,,,,,,
2411,20.091667,-0.032259,0.096991,0.098948,0.076999,0.096651,0.044771,0.012277,0.094831,0.07575,,,,,,,,,
2412,20.1,-0.032256,0.096988,0.098948,0.076989,0.096652,0.044757,0.012273,0.094836,0.075744,,,,,,,,,
2413,20.108333,-0.032254,0.096992,0.098947,0.07699,0.096655,0.044746,0.012277,0.094837,0.07574,,,,,,,,,
2414,20.116667,-0.032255,0.096988,0.098949,0.076988,0.096661,0.044745,0.012278,0.094838,0.075744,,,,,,,,,
2415,20.125,-0.032254,0.09699,0.09895,0.076991,0.096654,0.044742,0.012279,0.094836,0.075739,,,,,,,,,
2416,20.133333,-0.032258,0.096994,0.098942,0.076997,0.096646,0.044742,0.012279,0.09483,0.075742,,,,,,,,,
2417,20.141667,-0.032255,0.096997,0.09894,0.076997,0.096649,0.044755,0.012287,0.094828,0.075745,,,,,,,,,
2418,20.15,-0.032259,0.096989,0.098939,0.077001,0.096644,0.044757,0.012285,0.094835,0.075746,,,,,,,,,
2419,20.158333,-0.032257,0.096992,0.098939,0.076999,0.096645,0.044749,0.012286,0.09483,0.075748,,,,,,,,,
2420,20.166667,-0.032258,0.096997,0.098947,0.076997,0.096645,0.044749,0.012285,0.094834,0.075748,,,,,,,,,
2421,20.175,-0.032256,0.096992,0.098951,0.076986,0.096649,0.04474,0.012282,0.09483,0.075746,,,,,,,,,
2422,20.183333,-0.032256,0.096994,0.098958,0.076982,0.096652,0.044739,0.012281,0.094831,0.075747,,,,,,,,,
2423,20.191667,-0.032259,0.096989,0.09896,0.076982,0.096652,0.04474,0.012277,0.094832,0.075752,,,,,,,,,
2424,20.2,-0.032255,0.096989,0.098964,0.07698,0.096649,0.044742,0.01228,0.094839,0.075756,,,,,,,,,
2425,20.208333,-0.032254,0.096988,0.09897,0.076987,0.096645,0.044748,0.012282,0.094832,0.075759,,,,,,,,,
2426,20.216667,-0.032254,0.096991,0.098964,0.076998,0.09664,0.044758,0.012288,0.094827,0.075767,,,,,,,,,
2427,20.225,-0.03225,0.096989,0.098963,0.076996,0.096636,0.044761,0.012291,0.094823,0.075771,,,,,,,,,
2428,20.233333,-0.032251,0.096989,0.098954,0.076999,0.096636,0.044752,0.012291,0.094825,0.075765,,,,,,,,,
2429,20.241667,-0.032245,0.096985,0.09894,0.076996,0.096641,0.044728,0.012295,0.094825,0.075749,,,,,,,,,
2430,20.25,-0.032244,0.096989,0.098928,0.076985,0.096642,0.044698,0.012292,0.094835,0.075737,,,,,,,,,
2431,20.258333,-0.032239,0.096992,0.09892,0.076967,0.096654,0.044658,0.012283,0.094841,0.075724,,,,,,,,,
2432,20.266667,-0.032247,0.096989,0.098924,0.076952,0.096666,0.044623,0.012269,0.09485,0.075704,,,,,,,,,
2433,20.275,-0.03225,0.09699,0.098928,0.07693,0.096678,0.044601,0.012264,0.094854,0.075696,,,,,,,,,
2434,20.283333,-0.03225,0.096986,0.098933,0.076912,0.096679,0.04459,0.012255,0.094857,0.07569,,,,,,,,,
2435,20.291667,-0.032256,0.096989,0.098933,0.076914,0.096677,0.044595,0.012256,0.094861,0.075693,,,,,,,,,
2436,20.3,-0.032257,0.096986,0.098938,0.076927,0.096673,0.044613,0.01226,0.094852,0.075712,,,,,,,,,
2437,20.308333,-0.032253,0.096988,0.098942,0.076944,0.096658,0.044642,0.012265,0.094841,0.075725,,,,,,,,,
2438,20.316667,-0.032251,0.09699,0.098941,0.076961,0.096644,0.044682,0.012285,0.094832,0.075743,,,,,,,,,
2439,20.325,-0.032247,0.096988,0.098936,0.076978,0.096635,0.044708,0.012288,0.094822,0.075751,,,,,,,,,
2440,20.333333,-0.032247,0.096983,0.098939,0.076989,0.096627,0.044718,0.012301,0.094822,0.07576,,,,,,,,,
2441,20.341667,-0.03224,0.096986,0.098935,0.076989,0.096628,0.044711,0.012305,0.09482,0.075758,,,,,,,,,
2442,20.35,-0.032239,0.096985,0.098935,0.076977,0.096635,0.044703,0.012295,0.094823,0.075751,,,,,,,,,
2443,20.358333,-0.032241,0.096987,0.098941,0.076962,0.096646,0.044672,0.012294,0.094831,0.075744,,,,,,,,,
2444,20.366667,-0.032239,0.096987,0.098944,0.076945,0.096647,0.044648,0.012287,0.094836,0.075736,,,,,,,,,
2445,20.375,-0.032244,0.096979,0.098945,0.076937,0.096652,0.044616,0.012277,0.094836,0.075726,,,,,,,,,
2446,20.383333,-0.032242,0.096982,0.098939,0.076929,0.096662,0.044597,0.012273,0.094848,0.075717,,,,,,,,,
2447,20.391667,-0.032243,0.096981,0.098933,0.076927,0.096659,0.044587,0.012272,0.094841,0.075711,,,,,,,,,
2448,20.4,-0.032241,0.09698,0.09892,0.076929,0.096662,0.04458,0.012272,0.094845,0.075703,,,,,,,,,
2449,20.408333,-0.032241,0.096986,0.098914,0.076932,0.096657,0.044578,0.012275,0.094843,0.075707,,,,,,,,,
2450,20.416667,-0.032237,0.096982,0.09891,0.076933,0.096666,0.044576,0.012279,0.094848,0.075703,,,,,,,,,
2451,20.425,-0.032238,0.096983,0.098907,0.076927,0.096663,0.044568,0.01228,0.094846,0.075698,,,,,,,,,
2452,20.433333,-0.032233,0.096982,0.098907,0.076928,0.096664,0.044564,0.012278,0.094846,0.075697,,,,,,,,,
2453,20.441667,-0.032237,0.096986,0.098896,0.07692,0.096668,0.044554,0.012281,0.094844,0.075691,,,,,,,,,
2454,20.45,-0.032239,0.096982,0.098896,0.076916,0.096664,0.04454,0.012271,0.094847,0.075684,,,,,,,,,
2455,20.458333,-0.032241,0.096978,0.098899,0.076907,0.096675,0.04453,0.012269,0.094852,0.075678,,,,,,,,,
2456,20.466667,-0.032239,0.096979,0.098901,0.076899,0.096675,0.044523,0.012267,0.094856,0.075674,,,,,,,,,
2457,20.475,-0.032238,0.096974,0.098893,0.076902,0.096678,0.044518,0.012268,0.094849,0.075672,,,,,,,,,
2458,20.483333,-0.032242,0.096981,0.098898,0.076901,0.096676,0.044517,0.012268,0.094853,0.075676,,,,,,,,,
2459,20.491667,-0.03224,0.096986,0.098895,0.076903,0.096676,0.044518,0.012275,0.094857,0.075676,,,,,,,,,
2460,20.5,-0.032239,0.096981,0.098895,0.0769,0.096671,0.044525,0.012272,0.09485,0.075677,,,,,,,,,
2461,20.508333,-0.032239,0.096989,0.098892,0.076906,0.096674,0.044523,0.012273,0.094847,0.075675,,,,,,,,,
2462,20.516667,-0.032241,0.096987,0.098891,0.076902,0.096665,0.044528,0.012271,0.094845,0.075676,,,,,,,,,
2463,20.525,-0.032238,0.096985,0.098895,0.076906,0.096671,0.044533,0.012269,0.094853,0.07568,,,,,,,,,
2464,20.533333,-0.032245,0.096988,0.098902,0.076909,0.096669,0.044535,0.012271,0.094845,0.075689,,,,,,,,,
2465,20.541667,-0.032248,0.096983,0.098907,0.076913,0.096662,0.04455,0.012267,0.094846,0.075694,,,,,,,,,
2466,20.55,-0.032243,0.096984,0.098907,0.076919,0.096656,0.044563,0.012273,0.094839,0.075701,,,,,,,,,
2467,20.558333,-0.032246,0.096986,0.09892,0.076916,0.096651,0.044583,0.012273,0.094843,0.075715,,,,,,,,,
2468,20.566667,-0.032249,0.096987,0.098932,0.076926,0.096649,0.044605,0.012276,0.094838,0.075722,,,,,,,,,
2469,20.575,-0.03225,0.09699,0.09894,0.076926,0.096649,0.044624,0.012274,0.094835,0.075735,,,,,,,,,
2470,20.583333,-0.032248,0.096991,0.098951,0.076929,0.096641,0.044645,0.012281,0.09483,0.075752,,,,,,,,,
2471,20.591667,-0.032255,0.09699,0.098959,0.076934,0.096634,0.044657,0.01228,0.094832,0.075756,,,,,,,,,
2472,20.6,-0.032259,0.096985,0.09896,0.076935,0.09663,0.044669,0.012279,0.094824,0.07576,,,,,,,,,
2473,20.608333,-0.03225,0.096987,0.098958,0.076946,0.096625,0.044679,0.012283,0.094823,0.075761,,,,,,,,,
2474,20.616667,-0.032249,0.096994,0.098958,0.076946,0.096627,0.044684,0.012285,0.094824,0.075762,,,,,,,,,
2475,20.625,-0.032249,0.096992,0.09896,0.076946,0.09663,0.044679,0.012287,0.094825,0.075758,,,,,,,,,
2476,20.633333,-0.032247,0.096993,0.098961,0.076939,0.096637,0.044661,0.012287,0.094827,0.075762,,,,,,,,,
2477,20.641667,-0.032242,0.096985,0.098963,0.076934,0.096635,0.044661,0.012288,0.094829,0.075762,,,,,,,,,
2478,20.65,-0.032248,0.096992,0.098972,0.076927,0.096645,0.044648,0.01228,0.094834,0.075755,,,,,,,,,
2479,20.658333,-0.03225,0.096991,0.098973,0.07692,0.09665,0.044638,0.012277,0.094837,0.075755,,,,,,,,,
2480,20.666667,-0.032246,0.096992,0.098972,0.076918,0.096652,0.044629,0.012274,0.094838,0.075751,,,,,,,,,
2481,20.675,-0.032251,0.096991,0.098972,0.076915,0.09665,0.044623,0.012268,0.094835,0.075744,,,,,,,,,
2482,20.683333,-0.03225,0.096989,0.098967,0.076915,0.096651,0.044625,0.012272,0.094832,0.07575,,,,,,,,,
2483,20.691667,-0.032244,0.09699,0.098967,0.076917,0.096642,0.044622,0.012275,0.094837,0.075753,,,,,,,,,
2484,20.7,-0.032252,0.096989,0.098961,0.07692,0.096647,0.044622,0.012276,0.094826,0.075752,,,,,,,,,
2485,20.708333,-0.032244,0.096991,0.098962,0.076927,0.096648,0.044619,0.012282,0.094832,0.075751,,,,,,,,,
2486,20.716667,-0.032242,0.096986,0.098955,0.076922,0.096642,0.044614,0.012285,0.094827,0.075749,,,,,,,,,
2487,20.725,-0.032248,0.096992,0.098944,0.076923,0.096647,0.044607,0.012276,0.094833,0.075742,,,,,,,,,
2488,20.733333,-0.032249,0.096988,0.098947,0.076911,0.096651,0.04459,0.012272,0.094836,0.075732,,,,,,,,,
2489,20.741667,-0.03225,0.096987,0.098946,0.076905,0.096654,0.044576,0.012273,0.094836,0.075728,,,,,,,,,
2490,20.75,-0.032251,0.096983,0.098939,0.076896,0.096652,0.044566,0.012269,0.094838,0.075726,,,,,,,,,
2491,20.758333,-0.032253,0.09699,0.098944,0.076888,0.09666,0.044555,0.012262,0.09484,0.07572,,,,,,,,,
2492,20.766667,-0.032246,0.096992,0.098937,0.076888,0.096654,0.044546,0.012261,0.094843,0.075717,,,,,,,,,
2493,20.775,-0.032246,0.09699,0.098939,0.076882,0.096657,0.04454,0.012259,0.094841,0.075715,,,,,,,,,
2494,20.783333,-0.03225,0.096992,0.098938,0.07689,0.096662,0.044542,0.012259,0.094844,0.075722,,,,,,,,,
2495,20.791667,-0.032246,0.096991,0.098928,0.076892,0.096658,0.044552,0.012262,0.094841,0.075718,,,,,,,,,
2496,20.8,-0.032247,0.096991,0.098932,0.0769,0.096649,0.044554,0.012268,0.094843,0.075723,,,,,,,,,
2497,20.808333,-0.032254,0.09699,0.098926,0.076898,0.096649,0.044553,0.012269,0.094842,0.075719,,,,,,,,,
2498,20.816667,-0.032251,0.096997,0.098926,0.076903,0.096648,0.044556,0.012273,0.094841,0.075725,,,,,,,,,
2499,20.825,-0.032248,0.096994,0.09893,0.076903,0.09665,0.044561,0.012271,0.094843,0.075726,,,,,,,,,
2500,20.833333,-0.032247,0.096993,0.098939,0.076898,0.096652,0.044558,0.012273,0.094838,0.075728,,,,,,,,,
2501,20.841667,-0.032247,0.096991,0.098946,0.076893,0.096652,0.044562,0.012267,0.094838,0.07573,,,,,,,,,
2502,20.85,-0.03225,0.096994,0.098948,0.076893,0.096653,0.044554,0.012266,0.094845,0.075726,,,,,,,,,
2503,20.858333,-0.032253,0.097,0.098952,0.076891,0.096656,0.044561,0.01226,0.094842,0.075727,,,,,,,,,
2504,20.866667,-0.032254,0.096992,0.098956,0.076892,0.096657,0.044562,0.012263,0.094845,0.075731,,,,,,,,,
2505,20.875,-0.03225,0.096993,0.098953,0.076889,0.096655,0.044571,0.012265,0.094848,0.075734,,,,,,,,,
2506,20.883333,-0.032258,0.096998,0.098949,0.076893,0.096653,0.044584,0.012261,0.094837,0.075733,,,,,,,,,
2507,20.891667,-0.032259,0.097,0.09895,0.076897,0.096642,0.04459,0.012271,0.094835,0.075742,,,,,,,,,
2508,20.9,-0.032256,0.097001,0.098949,0.076902,0.096639,0.044605,0.012271,0.094832,0.075752,,,,,,,,,
2509,20.908333,-0.032251,0.097,0.098953,0.076906,0.096636,0.044609,0.012286,0.094829,0.075751,,,,,,,,,
2510,20.916667,-0.032252,0.097001,0.098957,0.076907,0.096639,0.04461,0.012282,0.094833,0.075758,,,,,,,,,
2511,20.925,-0.032252,0.097001,0.098967,0.076906,0.096636,0.044612,0.012279,0.094832,0.075762,,,,,,,,,
2512,20.933333,-0.032254,0.096996,0.09897,0.076897,0.09664,0.044611,0.012275,0.094829,0.07576,,,,,,,,,
2513,20.941667,-0.032256,0.097003,0.098976,0.076897,0.096646,0.044608,0.012268,0.094833,0.075759,,,,,,,,,
2514,20.95,-0.032258,0.096999,0.098975,0.076893,0.096647,0.044609,0.012268,0.09484,0.07576,,,,,,,,,
2515,20.958333,-0.032259,0.097001,0.09898,0.076891,0.096647,0.044609,0.012265,0.094837,0.075758,,,,,,,,,
2516,20.966667,-0.032262,0.097004,0.098984,0.076889,0.096643,0.044611,0.01227,0.094828,0.075765,,,,,,,,,
2517,20.975,-0.032262,0.097002,0.098977,0.076895,0.096637,0.044615,0.01227,0.094827,0.075771,,,,,,,,,
2518,20.983333,-0.032253,0.096999,0.098978,0.0769,0.09663,0.04462,0.012275,0.094827,0.075772,,,,,,,,,
2519,20.991667,-0.032252,0.097004,0.098974,0.076907,0.096634,0.044624,0.012281,0.094828,0.075771,,,,,,,,,
2520,21,-0.032248,0.097003,0.098975,0.076906,0.096632,0.044621,0.012281,0.094833,0.07577,,,,,,,,,
2521,21.008333,-0.032249,0.097003,0.098984,0.076903,0.096635,0.044619,0.012281,0.094826,0.075772,,,,,,,,,
2522,21.016667,-0.03225,0.097006,0.098984,0.076901,0.096635,0.04461,0.012278,0.094831,0.075773,,,,,,,,,
2523,21.025,-0.03225,0.096996,0.098988,0.07689,0.096639,0.044602,0.012277,0.094827,0.075774,,,,,,,,,
2524,21.033333,-0.032249,0.097001,0.098995,0.076892,0.096638,0.044604,0.012276,0.094826,0.075772,,,,,,,,,
2525,21.041667,-0.032249,0.096999,0.098995,0.07689,0.096638,0.044603,0.012274,0.094832,0.075774,,,,,,,,,
2526,21.05,-0.032252,0.097002,0.098992,0.076889,0.09664,0.044609,0.012277,0.094831,0.07578,,,,,,,,,
2527,21.058333,-0.032253,0.096999,0.098998,0.076893,0.096634,0.044616,0.012279,0.094831,0.075783,,,,,,,,,
2528,21.066667,-0.032253,0.097008,0.098997,0.076896,0.096629,0.044625,0.012277,0.094827,0.075786,,,,,,,,,
2529,21.075,-0.032256,0.096997,0.098995,0.076902,0.096628,0.04463,0.012279,0.094822,0.075784,,,,,,,,,
2530,21.083333,-0.032254,0.097007,0.098992,0.076902,0.096625,0.044636,0.01228,0.094827,0.07579,,,,,,,,,
2531,21.091667,-0.032251,0.097002,0.098997,0.076906,0.096622,0.044636,0.012282,0.094824,0.07579,,,,,,,,,
2532,21.1,-0.032251,0.096999,0.098996,0.076906,0.096624,0.044626,0.012284,0.094822,0.075794,,,,,,,,,
2533,21.108333,-0.032255,0.097,0.098992,0.076903,0.096626,0.044627,0.012277,0.094819,0.075783,,,,,,,,,
2534,21.116667,-0.032253,0.097003,0.098998,0.076893,0.096628,0.044617,0.012279,0.094823,0.07579,,,,,,,,,
2535,21.125,-0.032255,0.097,0.098998,0.076891,0.096633,0.044609,0.012279,0.094826,0.075786,,,,,,,,,
2536,21.133333,-0.032251,0.097003,0.099,0.076885,0.09664,0.044597,0.01228,0.09483,0.075779,,,,,,,,,
2537,21.141667,-0.032252,0.097,0.098996,0.076884,0.096641,0.044595,0.012278,0.09483,0.075779,,,,,,,,,
2538,21.15,-0.032253,0.096998,0.098997,0.07688,0.096638,0.044589,0.012274,0.094826,0.075779,,,,,,,,,
2539,21.158333,-0.032258,0.097,0.098997,0.07688,0.096635,0.044589,0.01228,0.094818,0.075781,,,,,,,,,
2540,21.166667,-0.032253,0.096999,0.099001,0.076886,0.096626,0.044598,0.012274,0.094821,0.075786,,,,,,,,,
2541,21.175,-0.032253,0.097006,0.098999,0.076885,0.096631,0.044594,0.012276,0.09482,0.075785,,,,,,,,,
2542,21.183333,-0.032251,0.097011,0.098998,0.07688,0.09663,0.044595,0.012278,0.094823,0.075788,,,,,,,,,
